create database test;
use database test;
create table test(id int, num float, num2 float unique, name char(10));
insert into test values(95570,273697.3664031,20516.1280698,vhm);
insert into test values(95571,287788.2455024,25197.4748496,gbsgqw);
insert into test values(95572,197145.0040550,-949.1174928,i);
insert into test values(95573,48180.7787223,-3507.9564938,txkk);
insert into test values(95574,191787.9316165,-7987.0735221,dzqcszfo);
insert into test values(95575,105352.0769810,-19511.9717907,gtd);
insert into test values(95576,94890.1317717,-17174.4075588,qwiftk);
insert into test values(95577,108617.2693102,-2692.6423915,a);
insert into test values(95578,177022.1190152,-952.4900292,dktqv);
insert into test values(95579,246752.9920523,30248.1198271,nmgbnopg);
insert into test values(95580,3289.2113101,-17829.6413784,ygm);
insert into test values(95581,293376.4565415,22312.2332511,airmpz);
insert into test values(95582,49588.3334984,2645.3056297,kd);
insert into test values(95583,66626.2795671,3015.4553998,vfjpq);
insert into test values(95584,235207.9418204,26747.6641127,xzpiruqq);
insert into test values(95585,64593.2241094,-16164.1912252,ibus);
insert into test values(95586,191855.1823928,6714.5809305,svzltfu);
insert into test values(95587,191620.1703565,-2333.2109921,ux);
insert into test values(95588,215019.8540454,5421.0092642,fssom);
insert into test values(95589,77939.3798741,8869.8125016,p);
insert into test values(95590,245566.2461630,19622.9679056,solz);
insert into test values(95591,243846.1237697,29243.6090773,ciqkotw);
insert into test values(95592,74842.8233019,-5751.7439266,mk);
insert into test values(95593,-11746.1181481,-12958.0331541,pfbvqw);
insert into test values(95594,248204.4419823,5565.4046565,z);
insert into test values(95595,35146.4110988,-26449.2199229,kbty);
insert into test values(95596,229503.5555491,10058.7984649,mdzrkzx);
insert into test values(95597,-7894.6340788,-30986.8142096,wxe);
insert into test values(95598,120440.1026179,-15181.1365156,hzrulk);
insert into test values(95599,159666.7802197,3820.6347699,j);
insert into test values(95600,216105.8239329,9335.1113116,uocf);
insert into test values(95601,156537.0360572,-10133.9363820,eqhqnohx);
insert into test values(95602,215127.9077290,10841.9318708,gku);
insert into test values(95603,-6161.2058603,-15844.4532003,rmabpq);
insert into test values(95604,14895.6815197,-6861.1822145,bg);
insert into test values(95605,71952.7932316,667.6947264,ejsei);
insert into test values(95606,145094.9456510,-13620.6505094,odyxjuip);
insert into test values(95607,113078.8053344,12523.0586750,zfd);
insert into test values(95608,144647.2181040,-1987.1466481,bzialfe);
insert into test values(95609,156926.8848960,-11840.2352091,lb);
insert into test values(95610,220346.5033740,3073.2753321,wvblm);
insert into test values(95611,200165.1125886,24627.5161458,yqgvnisz);
insert into test values(95612,232517.6483961,-3321.1506333,jsmo);
insert into test values(95613,196624.9573386,20540.2438719,tmzhgln);
insert into test values(95614,40160.0984713,-15257.3600531,vo);
insert into test values(95615,109950.9205788,7041.2044235,gijki);
insert into test values(95616,-25817.0871239,-28066.9668179,q);
insert into test values(95617,88399.0810226,-7682.6185881,tfcn);
insert into test values(95618,182295.5307991,1357.0576920,dhhfkzp);
insert into test values(95619,203940.6900201,-2312.3709663,nbn);
insert into test values(95620,145990.1276282,-13187.8509578,qdsjlk);
insert into test values(95621,210728.3721659,10336.4411993,a);
insert into test values(95622,269363.3894031,28102.4794982,lrlu);
insert into test values(95623,132722.3834676,-8792.7565142,nuqegnzw);
insert into test values(95624,101875.5030017,-633.2234380,xod);
insert into test values(95625,19385.9546758,-13849.3679779,iqjphq);
insert into test values(95626,122201.0169260,8592.9562051,k);
insert into test values(95627,77279.4731501,-1680.0438832,vmtti);
insert into test values(95628,121288.2067086,-12279.5142409,fhhljuao);
insert into test values(95629,258621.9026388,-512.6175753,hjm);
insert into test values(95630,217884.3576160,25637.3428438,sdrodf);
insert into test values(95631,188537.9709646,20362.9722362,cf);
insert into test values(95632,225673.1705165,725.5436530,nzkze);
insert into test values(95633,109846.1588663,-15766.2195613,ptpkfiky);
insert into test values(95634,285771.8927093,15445.8085249,awud);
insert into test values(95635,149414.2222088,11838.1731531,kqavglf);
insert into test values(95636,5478.4220016,-24761.3857574,ms);
insert into test values(95637,115277.2882086,4693.4326234,xmsyi);
insert into test values(95638,25235.4317754,-21552.5051252,h);
insert into test values(95639,141653.7967437,11084.3642748,kilb);
insert into test values(95640,135097.6367550,-7343.4240579,ulquczh);
insert into test values(95641,213797.8514617,11966.6502110,ef);
insert into test values(95642,171542.2092044,-11193.2840863,hhbxdk);
insert into test values(95643,261788.0119562,16850.9894577,r);
insert into test values(95644,256323.9657544,5160.5165661,cvui);
insert into test values(95645,187072.5407748,15183.6140232,exztgfr);
insert into test values(95646,-11365.9488529,-12107.0327220,ose);
insert into test values(95647,44935.2854503,-11856.4469223,zusezq);
insert into test values(95648,173261.1766966,15107.5538207,b);
insert into test values(95649,82606.1956608,-4027.7759973,mqchb);
insert into test values(95650,97473.5796250,-10938.3225421,wkhabusn);
insert into test values(95651,145371.8779121,-11986.4775064,ymv);
insert into test values(95652,243427.1817699,27629.7488109,jhaddf);
insert into test values(95653,153852.1413665,10857.8922385,tj);
insert into test values(95654,231001.8720375,-1620.9137314,wdtoe);
insert into test values(95655,86029.5451526,-14426.2911522,gxyzxicx);
insert into test values(95656,43317.0224981,-10305.9410830,qzd);
insert into test values(95657,102215.4243370,3137.5915205,ttjkylx);
insert into test values(95658,-29210.0475521,-34269.9944383,dw);
insert into test values(95659,120603.8627357,2345.6867463,oqbna);
insert into test values(95660,74595.4709666,-17913.0254969,qshgboep);
insert into test values(95661,128617.3623537,-11857.2242170,ammq);
insert into test values(95662,87890.0999508,-16045.0760953,lozjczz);
insert into test values(95663,179104.1699339,2459.5746026,nj);
insert into test values(95664,-54768.4855312,-35232.9897675,ylkuv);
insert into test values(95665,-12238.0101488,-16783.3875974,i);
insert into test values(95666,-15504.4792123,-16220.9123753,lzcx);
insert into test values(95667,139863.8453759,6481.7971843,vbiqyfj);
insert into test values(95668,200465.6055366,16566.5589499,fvn);
insert into test values(95669,70485.0821736,-9863.2556953,iyatzq);
insert into test values(95670,224321.4575180,21622.1773647,s);
insert into test values(95671,165465.0815591,19565.6157906,dulw);
insert into test values(95672,73656.9491569,-9598.3882323,foqotukm);
insert into test values(95673,32120.9879425,-23461.2548839,pqe);
insert into test values(95674,268974.7358089,29622.7398329,akjsve);
insert into test values(95675,69492.5858429,-21831.1439658,c);
insert into test values(95676,236328.5579829,-3968.6429928,nhudw);
insert into test values(95677,62215.0020010,-13085.0647376,xjhnxauw);
insert into test values(95678,255156.3046721,18367.4836010,zdm);
insert into test values(95679,76073.9678679,-12748.4237350,kxsyyl);
insert into test values(95680,2390.1311495,-2063.5971499,uz);
insert into test values(95681,125930.5144346,-2.0492761,xukcs);
insert into test values(95682,50781.0180335,-16571.7695666,hwqutovo);
insert into test values(95683,181871.2990355,6909.6821971,rqvn);
insert into test values(95684,40693.0087925,-24745.3458894,usaxuzr);
insert into test values(95685,144422.7536744,-7044.9588977,em);
insert into test values(95686,-50740.4586202,-37741.1169387,potiw);
insert into test values(95687,38815.6161510,-10268.4979948,r);
insert into test values(95688,37741.0673708,2545.8905660,bllm);
insert into test values(95689,92665.7203905,-2218.6958347,mfreqfb);
insert into test values(95690,27653.9994194,-10463.2426780,oz);
insert into test values(95691,96035.0486934,-7870.0005754,zbbhrq);
insert into test values(95692,275383.8584587,28138.0906149,j);
insert into test values(95693,152411.5645477,-3378.0843842,lyuk);
insert into test values(95694,78340.6908110,-21401.3232549,wszdttc);
insert into test values(95695,243958.7775278,5211.9067975,guf);
insert into test values(95696,294523.5518094,31615.8873839,rosgne);
insert into test values(95697,120553.5312991,-15315.4631515,t);
insert into test values(95698,307955.2072035,35393.3283442,eldro);
insert into test values(95699,38398.5562108,-11745.0410992,onicpamv);
insert into test values(95700,141903.6877569,6892.2816906,qhv);
insert into test values(95701,101623.9207421,-10755.1656040,bbanql);
insert into test values(95702,292798.8560233,28575.3156543,ld);
insert into test values(95703,131257.1998055,-2349.7808554,oxtqs);
insert into test values(95704,26964.7781836,-15231.6462579,yayjtonn);
insert into test values(95705,-26442.3586187,-33135.3956882,iue);
insert into test values(95706,-6512.4648058,-33448.5641381,lwjmmzj);
insert into test values(95707,109739.5395954,-16550.7289528,vq);
insert into test values(95708,20852.1074667,1617.3316223,gscxo);
insert into test values(95709,15523.2704630,-18718.0201214,imhiouxx);
insert into test values(95710,24706.3501473,-20395.3532203,spma);
insert into test values(95711,45458.3822659,-10920.2510264,djatqft);
insert into test values(95712,-7036.0503410,-19971.6616867,fd);
insert into test values(95713,121585.0928266,-5876.7200067,qfkwjq);
insert into test values(95714,1351.2972874,-5488.8747066,a);
insert into test values(95715,205666.2745188,15388.9233078,cbdz);
insert into test values(95716,97453.4733024,11609.1833482,nwisltu);
insert into test values(95717,130708.6390111,-6261.9617938,xyn);
insert into test values(95718,-5015.6875515,-6541.3643749,asbdne);
insert into test values(95719,171612.7415551,-8800.9833649,k);
insert into test values(95720,-4749.2454876,-30684.1066330,uolg);
insert into test values(95721,14584.5884679,-10403.3628866,xqrzhaeu);
insert into test values(95722,28653.6563363,-4581.3306646,hle);
insert into test values(95723,127173.9475172,-8761.8850669,sfjcjl);
insert into test values(95724,83085.1819754,-10544.4658853,u);
insert into test values(95725,136585.9238830,-4696.2374042,ebufk);
insert into test values(95726,3151.5800839,-13887.4960658,pdhxlofe);
insert into test values(95727,185389.8155108,-4462.2250617,rxn);
insert into test values(95728,569.3890644,-9407.4359846,casbmz);
insert into test values(95729,141341.8995774,15651.3911305,mu);
insert into test values(95730,26177.9530971,-730.5980094,pwlmg);
insert into test values(95731,-8290.4952737,-17379.6155845,zqqwguhw);
insert into test values(95732,77958.8113502,-1628.8827431,jsvp);
insert into test values(95733,-1736.7710580,-19626.3912546,mnjhifk);
insert into test values(95734,-41688.7056219,-29472.4982351,wh);
insert into test values(95735,174583.5947436,1677.2480123,hjtlj);
insert into test values(95736,52398.1985324,1016.9001473,j);
insert into test values(95737,192629.8554882,-7552.6671519,tfmw);
insert into test values(95738,50224.2590796,2904.9108856,ezrgdtm);
insert into test values(95739,166600.2419897,7254.8746920,gc);
insert into test values(95740,20528.2180424,-4546.3391551,rwcrfw);
insert into test values(95741,222672.0856572,-2286.4757299,b);
insert into test values(95742,48501.7558144,-11915.2281965,dsuv);
insert into test values(95743,35909.1999746,-16276.4255407,ouanhaw);
insert into test values(95744,240495.3236304,24092.2728315,yof);
insert into test values(95745,152724.0153521,-6768.5928441,bjsqjk);
insert into test values(95746,134144.3567358,-4030.0116143,l);
insert into test values(95747,141912.6323285,-7043.9656592,vfduc);
insert into test values(95748,304425.2318375,27597.9147630,yhimdoxd);
insert into test values(95749,72148.0452056,-15936.0340309,ibw);
insert into test values(95750,26117.1839821,-7431.5911062,tdbper);
insert into test values(95751,106652.3719150,6144.8424764,vy);
insert into test values(95752,31504.7827265,-3078.3731388,fatag);
insert into test values(95753,292982.5044820,24111.1182176,quzlguzv);
insert into test values(95754,295175.1060802,25891.8522614,swe);
insert into test values(95755,276143.5147269,11826.0570641,dqjwafc);
insert into test values(95756,248684.1488015,1166.4143709,nk);
insert into test values(95757,179910.2662016,-670.4837585,xnczb);
insert into test values(95758,281547.8650454,20624.2976334,ahhscijf);
insert into test values(95759,245883.9721977,11214.2730183,kjnk);
insert into test values(95760,3028.1607271,-5792.2650333,vdavete);
insert into test values(95761,131916.6131819,-2250.9526843,xf);
insert into test values(95762,46077.9070178,-2553.3506773,izlgfw);
insert into test values(95763,-51321.6055568,-35916.2443537,s);
insert into test values(95764,101755.6984404,6851.5938143,uwdj);
insert into test values(95765,-11295.0360125,-24978.8735099,fyjczzo);
insert into test values(95766,127244.9994201,12618.3827992,pso);
insert into test values(95767,178274.1076043,-4775.2938352,smbfbk);
insert into test values(95768,185193.8322916,2483.2700678,c);
insert into test values(95769,216426.1934271,927.7658757,mjmi);
insert into test values(95770,280612.3876661,28939.3092954,plrbdopc);
insert into test values(95771,-41033.9186536,-27401.9008722,zfe);
insert into test values(95772,51666.8383148,-5438.5261381,khkmwr);
insert into test values(95773,96668.1000601,741.0235865,m);
insert into test values(95774,36831.5972906,-5426.1314463,weupy);
